2017-02-02,2017-02-18,2017-03-06,2017-03-22,2017-04-07,2017-04-23,2017-05-09,2017-05-25,2017-06-10,2017-06-26,2017-07-12,2017-07-28,2017-08-13,2017-08-29,2017-09-14,2017-09-30,2017-10-16,2017-11-01,2017-11-17,2017-12-03,2017-12-19,2018-01-01,2018-01-17,desvio,lat,long
0.5723,0.7592,0.6808,0.437,0.2017,0.1288,0.1458,0.3347,0.6628,0.7685,0.6903,0.2379,0.1474,0.1754,0.195,0.1543,0.2053,0.1401,0.2903,0.2972,0.2142,0.1441,0.3015,0.22515377757726437,-49.85737201279883,-10.58303507721799
0.205,0.7115,0.5377,0.4126,0.1364,0.1224,0.142,0.2414,0.6155,0.8651,0.8218,0.7528,0.4624,0.1829,0.184,0.1596,0.1099,0.1578,0.4184,0.1366,0.2671,0.2671,0.5462,0.24847169536832459,-49.860370500535666,-10.916713342534942
0.5181,0.6291,0.335,0.3085,0.264,0.1813,0.113,0.1611,0.4076,0.5844,0.7889,0.5651,0.2369,0.1412,0.2639,0.2911,0.1383,0.1198,0.2279,0.2582,0.5655,0.7688,0.6447,0.21540379518531505,-49.801025041255215,-10.51283757575202
0.9242,0.784,0.7148,0.5669,0.3313,0.1817,0.1873,0.1046,0.2093,0.4845,0.7194,0.8257,0.7932,0.706,0.3394,0.1968,0.1343,0.1905,0.2504,0.2417,0.1644,0.5822,0.6251,0.27024242871296106,-49.89609126097199,-10.4507877585195
0.8264,0.6197,0.3662,0.3499,0.2134,0.1243,0.108,0.1296,0.3483,0.6645,0.8229,0.8196,0.6414,0.2705,0.1803,0.2081,0.2967,0.6451,0.1419,0.2066,0.5789,0.5789,0.7562,0.25540821862714697,-49.85948317727984,-10.605287422005796
0.3564,0.7422,0.6919,0.5966,0.3124,0.1862,0.1729,0.2735,0.5906,0.7513,0.7165,0.3539,0.1667,0.1964,0.2807,0.2903,0.1601,0.1523,0.4785,0.1905,0.229,0.3124,0.6939,0.21702725817397647,-49.669279282842226,-10.898039496107225
0.4395,0.3352,0.3535,0.3327,0.2531,0.1895,0.113,0.2243,0.5222,0.8056,0.7516,0.6115,0.206,0.1637,0.1234,0.1341,0.1243,0.1169,0.1291,0.1224,0.2675,0.6845,0.757,0.2357321296652659,-49.66063665641811,-10.897459354775126
0.7219,0.692,0.425,0.3748,0.1807,0.1421,0.1359,0.1834,0.4382,0.6852,0.6668,0.6623,0.4275,0.1762,0.1561,0.1263,0.1364,0.125,0.1874,0.26,0.6611,0.7848,0.8258,0.2555624401785981,-49.82801904275779,-10.623075858277119
0.5805,0.7359,0.2572,0.2814,0.2251,0.1693,0.1794,0.108,0.1879,0.5002,0.722,0.8153,0.767,0.6164,0.2003,0.1492,0.1344,0.149,0.1326,0.1159,0.3159,0.7134,0.8243,0.2679669455605364,-49.78161462229735,-10.70753508780102
0.4015,0.6918,0.6488,0.5233,0.4007,0.0828,0.1098,0.1244,0.2466,0.5477,0.7294,0.6868,0.3975,0.1734,0.1812,0.2204,0.1665,0.2675,0.2724,0.1393,0.2571,0.5241,0.5712,0.21124238284089772,-49.74633681767674,-10.781721522189192
0.5513,0.7499,0.6974,0.5761,0.281,0.1446,0.1496,0.3626,0.7064,0.762,0.7296,0.2828,0.1564,0.1651,0.1947,0.2029,0.1847,0.1639,0.1544,0.3776,0.4733,0.6945,0.7631,0.24618756643180148,-49.75745242867363,-10.780681258930443
0.512,0.3709,0.3269,0.327,0.3274,0.2579,0.1484,0.1695,0.413,0.6823,0.7404,0.6127,0.2445,0.1855,0.1769,0.1732,0.1304,0.1817,0.3254,0.902,0.7922,0.7848,0.7275,0.24873753107962807,-49.78298873872035,-10.741177650573551
0.3133,0.3164,0.2525,0.3709,0.284,0.1421,0.146,0.3588,0.7405,0.7886,0.7981,0.5611,0.1878,0.1921,0.3289,0.605,0.3762,0.4909,0.209,0.2209,0.573,0.573,0.7912,0.21873720475283348,-49.85767538985041,-10.903682269722118
0.782,0.767,0.6523,0.5291,0.3183,0.1595,0.1442,0.1668,0.3316,0.5641,0.6813,0.7179,0.5857,0.2111,0.1822,0.1664,0.2016,0.2032,0.2052,0.193,0.4492,0.5602,0.6574,0.2316128576953412,-49.81974467702518,-10.635523425067747
0.6223,0.792,0.7141,0.6213,0.5802,0.2813,0.2299,0.1599,0.3393,0.5737,0.7096,0.6144,0.267,0.1994,0.2792,0.2846,0.1951,0.2447,0.1922,0.2445,0.3463,0.6502,0.7324,0.21690816930914214,-49.89784706742886,-10.5739556377338
0.6274,0.767,0.6967,0.534,0.2808,0.0861,0.1192,0.2933,0.7213,0.7719,0.6787,0.3887,0.2289,0.135,0.1631,0.1699,0.1641,0.2197,0.1494,0.1208,0.149,0.4735,0.8253,0.2605235246901823,-49.73508358306025,-10.550558802161381
0.4113,0.4995,0.3403,0.2379,0.1843,0.1796,0.1023,0.1139,0.203,0.585,0.7732,0.7912,0.6997,0.3826,0.153,0.1914,0.169,0.182,0.1548,0.1688,0.5433,0.651,0.7442,0.23914535072776047,-49.943339670786635,-10.934915383119524
0.3311,0.5329,0.2283,0.3386,0.2551,0.2483,0.2099,0.1894,0.5202,0.7655,0.7598,0.7228,0.3464,0.1902,0.1789,0.1707,0.1212,0.1519,0.1758,0.317,0.6957,0.8082,0.8348,0.24764899024938805,-49.905304851725724,-10.826271107388997
0.4561,0.5808,0.4539,0.2498,0.1967,0.1857,0.1349,0.1952,0.4997,0.7534,0.7567,0.7409,0.463,0.1874,0.1731,0.1539,0.1172,0.1779,0.3455,0.0884,0.2446,0.2446,0.3654,0.21208719476153712,-49.87094428670702,-10.915124891611235
0.2787,0.6525,0.5467,0.1977,0.1771,0.1844,0.1277,0.1394,0.264,0.6315,0.8012,0.7926,0.7284,0.4906,0.2826,0.1753,0.1448,0.2521,0.2613,0.1704,0.5695,0.5695,0.7189,0.23976200361910274,-49.95143575981111,-10.93548582865454
0.5556,0.7612,0.9009,0.7468,0.5544,0.3483,0.0896,0.1279,0.3181,0.7783,0.7374,0.4475,0.1564,0.1259,0.1632,0.1497,0.1642,0.1549,0.1735,0.1391,0.1332,0.2217,0.3982,0.2652760113795417,-49.7291214790684,-10.533716436768211
0.3906,0.3375,0.3541,0.3237,0.2761,0.1876,0.1714,0.3061,0.6375,0.8182,0.7337,0.5622,0.2015,0.1512,0.1452,0.1294,0.1134,0.1253,0.142,0.2767,0.6699,0.7683,0.8182,0.24780679025491353,-49.66238176619935,-10.906147064508641
0.5466,0.6984,0.4874,0.3911,0.311,0.1783,0.1628,0.2348,0.3454,0.6603,0.6909,0.5478,0.1781,0.1273,0.1337,0.1427,0.1306,0.136,0.1711,0.1858,0.5521,0.6605,0.7864,0.22900871619844876,-49.626086688085756,-10.89079648890432
0.9564,0.7375,0.6308,0.2874,0.2404,0.1925,0.0775,0.137,0.2918,0.7258,0.7278,0.7632,0.5739,0.1893,0.1292,0.1485,0.1394,0.1965,0.1739,0.1319,0.2665,0.6109,0.9065,0.2900386737194963,-49.9115289366206,-10.464404974544578
0.5825,0.33,0.3535,0.289,0.2025,0.1349,0.1262,0.3263,0.6608,0.7893,0.6927,0.363,0.1605,0.1549,0.1397,0.1683,0.156,0.1439,0.3393,0.4457,0.7104,0.7104,0.8324,0.24232624278988862,-49.875929400233936,-10.606974275882417
0.4604,0.62,0.3588,0.3594,0.2525,0.2303,0.1062,0.1793,0.4286,0.8275,0.7835,0.7712,0.5174,0.1798,0.2059,0.1488,0.1138,0.1948,0.1759,0.093,0.1303,0.3068,0.5306,0.23102147565418832,-49.8666507099356,-10.925417362936122
0.4347,0.7196,0.4468,0.3379,0.206,0.0959,0.0938,0.2059,0.4341,0.6835,0.7319,0.6505,0.183,0.192,0.2127,0.2032,0.1563,0.2205,0.1734,0.1516,0.4891,0.6868,0.6017,0.2226610649437778,-49.78943382799826,-10.77592508693045
0.7492,0.7985,0.7478,0.6704,0.2782,0.1991,0.0979,0.1747,0.5169,0.7955,0.8105,0.744,0.4169,0.1828,0.131,0.1681,0.1216,0.1281,0.2629,0.2718,0.7808,0.7808,0.8089,0.290513230600863,-49.894603829772215,-10.40629226328235
0.8197,0.673,0.4729,0.5658,0.5518,0.1966,0.2108,0.1356,0.193,0.3124,0.5563,0.5505,0.5925,0.4763,0.1822,0.145,0.1418,0.1549,0.4758,0.5838,0.1271,0.2008,0.3924,0.21069452195305807,-49.842042550156364,-10.685520953062555
0.3408,0.3475,0.3436,0.3311,0.2766,0.1686,0.1641,0.2249,0.4567,0.6949,0.7375,0.5906,0.2472,0.21,0.2403,0.2091,0.1943,0.2156,0.2529,0.2652,0.631,0.7358,0.7915,0.2082807957576092,-49.78150828091381,-10.76829855370518
0.5216,0.7424,0.6767,0.5154,0.2008,0.1399,0.1123,0.2806,0.753,0.8257,0.6496,0.2908,0.1661,0.1684,0.2148,0.1862,0.1529,0.2573,0.686,0.7808,0.2044,0.2044,0.3596,0.250501721057889,-49.68500224370835,-10.49772978105139
0.5238,0.2094,0.2591,0.3225,0.213,0.208,0.1252,0.1835,0.366,0.5911,0.8281,0.7212,0.5119,0.2233,0.1486,0.1534,0.1327,0.163,0.1535,0.1261,0.465,0.465,0.7336,0.219998451395915,-49.89587224548615,-10.928779541478717
0.7543,0.7205,0.6865,0.5983,0.3872,0.1512,0.1548,0.176,0.3112,0.5806,0.6181,0.6747,0.6129,0.2136,0.1702,0.1885,0.1572,0.1616,0.1486,0.1501,0.2882,0.4565,0.647,0.2315650405905767,-49.807529048438674,-10.638732496048293
0.6446,0.6845,0.6108,0.3853,0.1773,0.133,0.1325,0.2175,0.6083,0.8118,0.7667,0.4041,0.2046,0.1968,0.1462,0.1476,0.1537,0.1383,0.1188,0.1368,0.5161,0.5161,0.7765,0.2520996307692498,-49.86227727710328,-10.591191135905046
0.7862,0.6706,0.3613,0.2814,0.2744,0.1782,0.1736,0.1514,0.2972,0.4488,0.6156,0.7221,0.6824,0.5088,0.2103,0.166,0.1641,0.2625,0.3756,0.3559,0.178,0.2828,0.381,0.20026482220264674,-49.84678494906497,-10.664379097013368
0.3563,0.8234,0.6365,0.6419,0.2852,0.1618,0.1267,0.1579,0.3694,0.6324,0.7406,0.2375,0.1636,0.1395,0.1409,0.1324,0.1453,0.1759,0.1436,0.3812,0.112,0.1682,0.1515,0.2268746849865516,-49.542922090525344,-10.49060000799596
0.5224,0.8333,0.661,0.5727,0.2925,0.1856,0.1728,0.1668,0.2608,0.488,0.5717,0.5353,0.2047,0.1234,0.12,0.1568,0.1312,0.1511,0.1011,0.1228,0.622,0.695,0.7566,0.24592599645264285,-49.632750917751906,-10.903846255332024
0.2746,0.4228,0.4234,0.3447,0.2603,0.2485,0.2217,0.203,0.4543,0.8184,0.7171,0.8047,0.6856,0.2631,0.23,0.2396,0.2381,0.3634,0.2139,0.4614,0.627,0.763,0.7695,0.22204702453921638,-49.91015636410889,-10.582136840369913
0.8426,0.6615,0.3424,0.2774,0.1767,0.1588,0.1401,0.2535,0.6133,0.7574,0.7937,0.7108,0.299,0.1434,0.1437,0.1823,0.137,0.1423,0.2012,0.18,0.3034,0.5619,0.7944,0.2612767128389684,-49.809113001721315,-10.619206949817757
0.4564,0.6187,0.5791,0.6166,0.3852,0.1796,0.1655,0.1152,0.3025,0.6632,0.742,0.7493,0.2946,0.1555,0.1961,0.2535,0.2832,0.2227,0.2429,0.241,0.3775,0.2204,0.1758,0.20274099893268094,-49.5853802849775,-10.851552174145805
0.3339,0.5096,0.2983,0.3362,0.2488,0.2063,0.1388,0.1749,0.5346,0.6277,0.7905,0.7008,0.1983,0.153,0.1521,0.1712,0.1298,0.2098,0.1944,0.4595,0.7766,0.7766,0.9104,0.25552403018111625,-49.89569472506393,-10.827864517109752
0.7151,0.3387,0.2956,0.3255,0.1953,0.1088,0.1365,0.1502,0.1614,0.4077,0.7294,0.8221,0.7844,0.739,0.2053,0.1709,0.1473,0.1379,0.2909,0.4255,0.6207,0.6415,0.7753,0.25823497511286403,-49.80896759913555,-10.691907095174614
0.3657,0.423,0.6128,0.7259,0.5464,0.379,0.2842,0.2116,0.4362,0.7587,0.7293,0.4356,0.1882,0.1798,0.1868,0.1673,0.1914,0.238,0.1536,0.0929,0.2082,0.3549,0.6492,0.20912512773787706,-49.63319051443906,-10.49968115315801
0.3911,0.6,0.4667,0.2323,0.1965,0.1849,0.1157,0.1457,0.2663,0.6455,0.7962,0.8114,0.7806,0.5689,0.2882,0.1887,0.1484,0.3429,0.2843,0.1781,0.597,0.597,0.744,0.23930823501056855,-49.95044443620957,-10.944163345618978
0.5011,0.706,0.882,0.8356,0.7168,0.2837,0.2409,0.1494,0.4092,0.8254,0.7874,0.4567,0.1996,0.1552,0.1438,0.1679,0.1388,0.1931,0.259,0.1277,0.1398,0.1267,0.29,0.2723682895242027,-49.717192570799725,-10.534753396138095
0.5912,0.713,0.4602,0.3208,0.2251,0.1197,0.1129,0.2651,0.6858,0.8174,0.5069,0.1716,0.1664,0.1758,0.1469,0.177,0.1553,0.1509,0.166,0.1238,0.5929,0.5929,0.7977,0.2465601527676488,-49.718325098103456,-10.559171773655537
0.5283,0.7701,0.7794,0.618,0.2368,0.1597,0.1125,0.2726,0.5735,0.7865,0.769,0.541,0.1745,0.133,0.1354,0.1488,0.1281,0.2514,0.1623,0.1266,0.1128,0.4067,0.6985,0.2614201024414043,-49.7438516999761,-10.551678825171052
0.4877,0.7794,0.7275,0.7351,0.5209,0.2869,0.2207,0.2625,0.4896,0.7197,0.63,0.5041,0.2416,0.2956,0.2702,0.2516,0.1808,0.1624,0.267,0.2133,0.1985,0.3783,0.5852,0.2054937743688305,-49.775220027319676,-10.83066489265025
0.3204,0.6826,0.7191,0.6747,0.5025,0.2589,0.2192,0.2129,0.37,0.7187,0.7385,0.6836,0.2606,0.2071,0.3066,0.2498,0.1561,0.1886,0.2592,0.2329,0.3631,0.4642,0.7679,0.21681705827469683,-49.73260577805688,-10.78492078109707
0.4193,0.7252,0.5131,0.3533,0.2114,0.1672,0.1403,0.1926,0.5769,0.6655,0.7133,0.7676,0.4854,0.2208,0.1726,0.2003,0.1692,0.2071,0.1761,0.3702,0.1602,0.244,0.4132,0.21028966762135604,-49.78514225628963,-10.78567390314829
0.159,0.7636,0.6086,0.4959,0.3259,0.1353,0.1214,0.3436,0.7762,0.8136,0.7753,0.6672,0.2569,0.155,0.1829,0.2109,0.1982,0.308,0.2214,0.2005,0.2674,0.6686,0.6648,0.2493344544936148,-49.73689112952779,-10.80989440376846
0.3906,0.2624,0.2992,0.393,0.2399,0.2017,0.1482,0.2353,0.479,0.6664,0.6162,0.2836,0.1963,0.1499,0.1393,0.2269,0.1653,0.1719,0.2627,0.4783,0.7192,0.7192,0.7882,0.20998704251385467,-49.89689777664803,-10.836549654696775
0.2192,0.763,0.7045,0.5526,0.2305,0.211,0.1845,0.1156,0.1717,0.4478,0.7328,0.81,0.7204,0.6818,0.5601,0.2225,0.1265,0.2054,0.3343,0.3174,0.1457,0.4835,0.6083,0.24104396987898236,-49.9040791901597,-10.439421403359054
0.8837,0.7433,0.558,0.4067,0.2647,0.1734,0.1488,0.2179,0.5407,0.7717,0.7377,0.7339,0.4052,0.1926,0.1516,0.145,0.1374,0.1389,0.2603,0.4976,0.6605,0.6605,0.8545,0.2657169389784533,-49.81903244881252,-10.60676583274449
0.4,0.6126,0.5795,0.5162,0.2764,0.1326,0.1425,0.2251,0.5928,0.7226,0.7897,0.6162,0.1929,0.1667,0.1854,0.1788,0.1816,0.1596,0.1547,0.2136,0.4346,0.5932,0.6467,0.22322767919524067,-49.8888933452976,-10.585860541446849
0.5733,0.7419,0.8581,0.8009,0.4828,0.1919,0.1108,0.1651,0.5544,0.8866,0.7723,0.5063,0.205,0.153,0.1453,0.1602,0.1292,0.2634,0.1565,0.1425,0.1367,0.2782,0.4034,0.27251607734419486,-49.73443370098378,-10.54187569357385
0.6554,0.7152,0.5603,0.5523,0.2636,0.2528,0.2391,0.1337,0.263,0.692,0.7988,0.6771,0.2884,0.1934,0.171,0.1909,0.1744,0.2623,0.1464,0.1964,0.3382,0.4001,0.4542,0.21420174801750555,-49.601390196683006,-10.890142394541558
0.6987,0.6789,0.5638,0.4224,0.2326,0.1608,0.1698,0.2163,0.3279,0.5399,0.6792,0.6411,0.5424,0.2407,0.2467,0.229,0.2095,0.2234,0.186,0.2799,0.651,0.651,0.8059,0.21712691685674398,-49.83802174401714,-10.624740667652157
0.4721,0.5442,0.2043,0.3069,0.2188,0.1656,0.1056,0.1183,0.301,0.7373,0.8492,0.8264,0.683,0.2615,0.149,0.2267,0.131,0.1615,0.1547,0.171,0.734,0.734,0.8667,0.27869454903187296,-49.89808894984677,-10.848490064432287
0.5212,0.2959,0.2739,0.3619,0.2511,0.2494,0.1283,0.2747,0.6334,0.7277,0.7463,0.3635,0.2032,0.1164,0.1375,0.1794,0.1574,0.1441,0.267,0.4138,0.8179,0.9175,0.8528,0.2598600995610398,-49.89002744193003,-10.839237749880157
0.5426,0.6762,0.5991,0.5459,0.2473,0.1457,0.1484,0.1872,0.3889,0.731,0.7872,0.7314,0.5781,0.1683,0.2087,0.3228,0.272,0.4492,0.4619,0.1217,0.1987,0.381,0.6265,0.2173539749689032,-49.72539690261063,-10.835345685478444
0.3697,0.6988,0.3965,0.2674,0.264,0.1712,0.1643,0.1536,0.3154,0.574,0.6539,0.4875,0.1747,0.1564,0.1229,0.115,0.1648,0.1313,0.1874,0.1426,0.1232,0.5351,0.7238,0.20430964980625013,-49.65181533815196,-10.90610074828668
0.6978,0.6901,0.6266,0.5052,0.2441,0.1201,0.1258,0.2988,0.7437,0.7556,0.8128,0.4495,0.1641,0.1534,0.2081,0.224,0.1279,0.1682,0.1123,0.1259,0.5824,0.8082,0.7649,0.2729957073023926,-49.81674531617683,-10.523747561766474
0.7009,0.6646,0.5417,0.4531,0.2333,0.1514,0.1229,0.1726,0.324,0.5807,0.6714,0.614,0.4373,0.186,0.1364,0.1613,0.1326,0.132,0.2652,0.5359,0.7402,0.7402,0.8397,0.24614261836804105,-49.8275470985291,-10.602999849439202
0.837,0.7719,0.7199,0.5413,0.3265,0.2193,0.2346,0.1437,0.2875,0.5554,0.6434,0.5476,0.2178,0.178,0.1682,0.1459,0.154,0.1945,0.5127,0.4486,0.1282,0.2447,0.2864,0.2245327415229464,-49.85174999071136,-10.656801648243029
0.5744,0.5831,0.3071,0.3798,0.2773,0.2303,0.2703,0.254,0.4691,0.7008,0.6679,0.6481,0.4435,0.2446,0.1755,0.16,0.2106,0.2494,0.1808,0.2331,0.6795,0.6795,0.8257,0.21180103917976525,-49.915477369197205,-10.820881478824532
0.8845,0.8444,0.8011,0.7563,0.419,0.1952,0.1093,0.2118,0.5036,0.7601,0.7366,0.6724,0.2137,0.1433,0.1173,0.1327,0.1123,0.1033,0.1382,0.1929,0.5785,0.5785,0.7842,0.2960847426365202,-49.8873151210324,-10.413862935719257
0.6517,0.2238,0.1806,0.3277,0.1917,0.1232,0.1324,0.2241,0.4776,0.7614,0.7338,0.6213,0.2578,0.1495,0.2289,0.2244,0.1915,0.2282,0.6133,0.2136,0.5742,0.5742,0.3043,0.21222065694272454,-49.87004710458936,-10.89830268805414
0.3849,0.8032,0.6025,0.4448,0.2031,0.1331,0.1314,0.1182,0.3381,0.5297,0.7494,0.704,0.2011,0.1648,0.1448,0.1533,0.1444,0.2252,0.159,0.1053,0.1109,0.1935,0.152,0.2257585472580807,-49.54000113625359,-10.49980898139576
0.4199,0.3662,0.247,0.3811,0.2643,0.1797,0.2075,0.208,0.4097,0.6653,0.7212,0.6643,0.4696,0.2373,0.2213,0.2066,0.1703,0.2043,0.272,0.2124,0.607,0.6822,0.7433,0.20055684959868264,-49.91598049446299,-10.795383101337556
0.8003,0.6718,0.6559,0.4987,0.3769,0.157,0.1569,0.1538,0.2365,0.5319,0.6549,0.7331,0.6273,0.2076,0.1495,0.1574,0.1385,0.134,0.1498,0.1835,0.3952,0.6162,0.849,0.25369144083738854,-49.84754932705171,-10.606871591432354
0.4911,0.6956,0.2754,0.35,0.2803,0.1823,0.1944,0.2657,0.5404,0.7835,0.7317,0.6732,0.3708,0.219,0.2406,0.2359,0.1941,0.2352,0.1796,0.1804,0.4134,0.613,0.6503,0.20735048987686022,-49.77611701420867,-10.77858543943131
0.5313,0.7815,0.8171,0.6811,0.5596,0.2234,0.1763,0.2089,0.4476,0.7533,0.7524,0.7611,0.4791,0.1949,0.2281,0.2372,0.1857,0.2308,0.2344,0.1894,0.1833,0.3214,0.6955,0.2442152589166922,-49.71606285103734,-10.836391984378556
0.534,0.8676,0.7904,0.6805,0.528,0.2127,0.1347,0.2041,0.4333,0.6767,0.6515,0.3622,0.1741,0.1157,0.1571,0.1562,0.1449,0.1696,0.1755,0.1829,0.3912,0.5974,0.6055,0.24445962646689132,-49.69730436138485,-10.827633033231931
0.3368,0.699,0.7413,0.7515,0.5284,0.1931,0.1283,0.2365,0.6939,0.8548,0.79,0.7798,0.31,0.176,0.1691,0.1811,0.1563,0.1232,0.2815,0.1611,0.1519,0.3804,0.7223,0.27052820190086546,-49.67815010996914,-10.878005027555766
0.5008,0.3923,0.2655,0.202,0.3328,0.1514,0.1588,0.1128,0.2739,0.7096,0.8348,0.852,0.7072,0.35,0.1855,0.2058,0.1505,0.1623,0.1488,0.1706,0.5655,0.6177,0.6921,0.24732095204441965,-49.60671639200469,-10.895591572020862
0.3823,0.7129,0.4549,0.3702,0.262,0.1545,0.1223,0.2311,0.637,0.8056,0.7008,0.4382,0.1911,0.1769,0.2282,0.1996,0.1715,0.2127,0.1834,0.159,0.5318,0.6223,0.7936,0.2303815405566362,-49.75887750838714,-10.76766627443975
0.5418,0.7547,0.6936,0.4432,0.3189,0.1983,0.0692,0.1381,0.4445,0.7789,0.7038,0.6619,0.1758,0.1413,0.1662,0.1513,0.1388,0.136,0.1719,0.132,0.3236,0.5529,0.6551,0.24621349551861302,-49.70033567340139,-10.856399136715709
0.4039,0.6652,0.7168,0.6946,0.4921,0.2629,0.2192,0.3021,0.5722,0.6944,0.7334,0.7292,0.3255,0.2217,0.2871,0.2448,0.1762,0.3046,0.2678,0.3475,0.285,0.388,0.7039,0.20132309793673914,-49.66892785778042,-10.884475287622225
0.4111,0.5723,0.6175,0.7054,0.3888,0.2345,0.2358,0.1671,0.2886,0.6538,0.6986,0.5033,0.1838,0.1631,0.1814,0.1694,0.1639,0.2223,0.1486,0.1551,0.2308,0.4481,0.6793,0.20643106152431454,-49.63829668844257,-10.491565376221406
0.6604,0.7083,0.5708,0.2678,0.1806,0.1305,0.1416,0.1525,0.2667,0.5197,0.6654,0.6446,0.5121,0.1764,0.1871,0.1193,0.1419,0.1274,0.1554,0.2502,0.7236,0.7236,0.8504,0.2556879707366904,-49.84025435784415,-10.61444048082431
0.5291,0.7697,0.6883,0.5767,0.3055,0.1539,0.1604,0.1478,0.3436,0.6783,0.7304,0.6463,0.1977,0.1744,0.1992,0.2297,0.127,0.1695,0.2867,0.1482,0.2487,0.438,0.5438,0.22329872129684564,-49.9178526012778,-10.576737709353743
0.313,0.6196,0.6997,0.7169,0.6172,0.1019,0.1297,0.3185,0.798,0.8656,0.6494,0.1695,0.1653,0.1639,0.1625,0.1844,0.1451,0.1763,0.504,0.5783,0.1391,0.1881,0.2826,0.25575400398304554,-49.67359520065608,-10.505277659646827
0.5143,0.6849,0.5063,0.5333,0.2385,0.1418,0.1424,0.2667,0.6899,0.8446,0.7735,0.5482,0.1645,0.1654,0.2595,0.2306,0.1895,0.1898,0.1524,0.1574,0.2372,0.4056,0.4956,0.22635555472342667,-49.764114167684205,-10.795356215010607
0.5431,0.5512,0.3264,0.347,0.2145,0.2688,0.229,0.1542,0.2849,0.5512,0.6925,0.7263,0.2733,0.1665,0.1853,0.2775,0.206,0.1984,0.3148,0.2411,0.6395,0.7117,0.7011,0.20246431891763697,-49.679102943027495,-10.81724790622568
0.6737,0.423,0.2352,0.2979,0.2041,0.1646,0.1703,0.1619,0.3964,0.6623,0.6942,0.5061,0.1604,0.1703,0.1168,0.1641,0.1487,0.1152,0.1303,0.1404,0.5924,0.7918,0.8876,0.25043400099378466,-49.90272015967381,-10.475226071441996
0.6798,0.3838,0.3011,0.3214,0.3164,0.1121,0.1251,0.6114,0.6083,0.6756,0.762,0.4409,0.1716,0.1474,0.1141,0.1375,0.1239,0.1388,0.2377,0.3932,0.5898,0.6879,0.7495,0.2363793746812601,-49.63246797235581,-10.875635004274864
0.9682,0.7703,0.6424,0.5144,0.2621,0.2259,0.1918,0.1069,0.1929,0.3409,0.6289,0.738,0.571,0.6377,0.2887,0.1849,0.2127,0.2352,0.2557,0.2202,0.1988,0.6236,0.6353,0.244985005671679,-49.900864570926274,-10.457315024801645
0.9026,0.6738,0.574,0.2819,0.2067,0.1502,0.1408,0.1563,0.3255,0.6206,0.6662,0.6972,0.5071,0.2028,0.1513,0.1197,0.1188,0.1259,0.1554,0.2728,0.5752,0.7019,0.8686,0.2674760728096846,-49.83672451027718,-10.605204103576137
0.3281,0.2861,0.3558,0.3251,0.2561,0.1845,0.1154,0.278,0.4242,0.7636,0.7645,0.7038,0.2811,0.1719,0.1557,0.1449,0.1282,0.1237,0.2964,0.6211,0.8367,0.8923,0.8817,0.2706832439902313,-49.91399279012654,-10.504563318266754
0.8337,0.7864,0.6744,0.623,0.3529,0.2267,0.2414,0.212,0.3631,0.6447,0.7629,0.6259,0.2929,0.2313,0.2075,0.2591,0.2123,0.2362,0.3185,0.2139,0.4834,0.4834,0.6156,0.21724876462531453,-49.9026990635189,-10.750304196742237
0.9983,0.8101,0.7746,0.7059,0.4398,0.205,0.2005,0.1152,0.2495,0.5091,0.7015,0.5926,0.3097,0.1403,0.1469,0.2171,0.146,0.1513,0.5374,0.1242,0.2254,0.4194,0.5898,0.2649100063464017,-49.923173703646356,-10.740067225269218
0.7388,0.8787,0.798,0.6531,0.5432,0.2394,0.1774,0.2188,0.4747,0.7919,0.79,0.7211,0.3271,0.1805,0.198,0.19,0.1926,0.2975,0.3551,0.2205,0.155,0.3538,0.4975,0.2504502756104686,-49.88315308580261,-10.580957231491043
0.3968,0.6309,0.444,0.2384,0.2242,0.2178,0.099,0.1075,0.1972,0.5878,0.7616,0.7905,0.7197,0.3361,0.1566,0.2428,0.1775,0.1479,0.2148,0.3516,0.6154,0.6517,0.7556,0.2389978601455465,-49.932778889185755,-10.932708471615213
0.4647,0.2193,0.3245,0.3006,0.2464,0.1899,0.1261,0.282,0.395,0.7276,0.7054,0.6151,0.2107,0.1676,0.1641,0.1562,0.1405,0.1244,0.1694,0.1516,0.6997,0.8246,0.9042,0.25306683684956327,-49.91580481061105,-10.495888444805695
0.7898,0.7555,0.6403,0.7572,0.3459,0.2266,0.2211,0.1372,0.2568,0.2302,0.2895,0.2778,0.156,0.1971,0.1331,0.1684,0.1519,0.2337,0.226,0.1604,0.1759,0.1759,0.4531,0.2130826449921202,-49.89263008848342,-10.422019841220186
0.4738,0.7584,0.8588,0.7271,0.6214,0.2351,0.1289,0.1816,0.3203,0.6731,0.644,0.5591,0.1858,0.1895,0.2696,0.2658,0.2159,0.3473,0.193,0.1627,0.1451,0.2851,0.4296,0.2286282442550488,-49.74488854614336,-10.800161537866325
0.6123,0.7503,0.6827,0.6888,0.5527,0.1554,0.1478,0.1416,0.2294,0.4971,0.6514,0.5488,0.265,0.1614,0.1777,0.2514,0.1705,0.2483,0.1843,0.1583,0.3238,0.6701,0.6591,0.22748308159304328,-49.90661884486286,-10.574528721254216
0.632,0.5334,0.3204,0.3286,0.2361,0.2086,0.155,0.204,0.3147,0.6355,0.6438,0.5345,0.268,0.2354,0.2852,0.2388,0.2298,0.2371,0.146,0.3095,0.6129,0.8107,0.8197,0.21152608833765832,-49.88992471296822,-10.489288345149358
